ASGC_2010,DT,IND_R,TSEST,FREQUENCY,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
0,2,45,30,M,P1M,2012-07,3110.9,
0,2,45,30,M,P1M,2012-08,3102.4,
0,2,45,30,M,P1M,2012-09,3094.6,
0,2,45,30,M,P1M,2012-10,3090,
0,2,45,30,M,P1M,2012-11,3089.3,
0,2,45,30,M,P1M,2012-12,3094.6,
0,2,45,30,M,P1M,2013-01,3104.7,
0,2,45,30,M,P1M,2013-02,3117,
0,2,45,30,M,P1M,2013-03,3127.5,
0,2,45,30,M,P1M,2013-04,3132,
0,2,45,30,M,P1M,2013-05,3128.7,
0,2,45,30,M,P1M,2013-06,3124.6,
0,2,45,30,M,P1M,2013-07,3126.9,
0,2,45,30,M,P1M,2013-08,3139.2,
0,2,45,30,M,P1M,2013-09,3162,
0,2,45,30,M,P1M,2013-10,3191.6,
0,2,45,30,M,P1M,2013-11,3222.5,
0,2,45,30,M,P1M,2013-12,3247,
0,2,45,30,M,P1M,2014-01,3260.9,
0,2,45,30,M,P1M,2014-02,3266,
0,2,45,30,M,P1M,2014-03,3266.8,
0,2,45,30,M,P1M,2014-04,3267.8,
0,2,45,30,M,P1M,2014-05,3272.5,
0,2,45,30,M,P1M,2014-06,3280.7,
0,2,45,30,M,P1M,2014-07,3289.7,
0,2,45,30,M,P1M,2014-08,3297.3,
0,2,45,30,M,P1M,2014-09,3302.9,
0,2,45,30,M,P1M,2014-10,3307.7,
0,2,45,30,M,P1M,2014-11,3314.8,
0,2,45,30,M,P1M,2014-12,3324.3,
0,2,45,30,M,P1M,2015-01,3337.3,
0,2,45,30,M,P1M,2015-02,3352.2,
0,2,45,30,M,P1M,2015-03,3366.3,
0,2,45,30,M,P1M,2015-04,3378.7,
0,2,45,30,M,P1M,2015-05,3392.1,
0,2,45,30,M,P1M,2015-06,3409.3,
0,2,45,30,M,P1M,2015-07,3431.2,
0,2,45,30,M,P1M,2015-08,3454.2,
0,2,45,30,M,P1M,2015-09,3474.8,
0,2,45,30,M,P1M,2015-10,3490.5,
0,2,45,30,M,P1M,2015-11,3503.1,
0,2,45,30,M,P1M,2015-12,3515.6,
0,2,45,30,M,P1M,2016-01,3530.7,
0,2,45,30,M,P1M,2016-02,3549.3,
0,2,45,30,M,P1M,2016-03,3569.7,
0,2,45,30,M,P1M,2016-04,3586.8,
0,2,45,30,M,P1M,2016-05,3597.8,
0,2,45,30,M,P1M,2016-06,3604.2,
0,2,45,30,M,P1M,2016-07,3609.4,
0,2,45,30,M,P1M,2016-08,3615.3,
0,2,45,30,M,P1M,2016-09,3620.8,
0,2,45,30,M,P1M,2016-10,3626.2,
0,2,45,30,M,P1M,2016-11,3632.2,
0,2,45,30,M,P1M,2016-12,3639.3,
0,2,45,30,M,P1M,2017-01,3648,
0,2,45,30,M,P1M,2017-02,3660.1,
0,2,45,30,M,P1M,2017-03,3678,
0,2,45,30,M,P1M,2017-04,3699.8,
0,2,45,30,M,P1M,2017-05,3719.3,
0,2,45,30,M,P1M,2017-06,3731.1,
0,2,45,30,M,P1M,2017-07,3732.5,
0,2,45,30,M,P1M,2017-08,3726.1,
0,2,45,30,M,P1M,2017-09,3718.6,
0,2,45,30,M,P1M,2017-10,3714.9,
0,2,45,30,M,P1M,2017-11,3717.2,
0,2,45,30,M,P1M,2017-12,3725.8,
0,2,45,30,M,P1M,2018-01,3737.2,
0,2,45,30,M,P1M,2018-02,3748.7,
0,2,45,30,M,P1M,2018-03,3760.1,
0,2,45,30,M,P1M,2018-04,3773.2,
0,2,45,30,M,P1M,2018-05,3790.5,
0,2,45,30,M,P1M,2018-06,3811.6,
0,2,45,30,M,P1M,2018-07,3834.3,
0,2,45,30,M,P1M,2018-08,3858.9,
0,2,46,10,M,P1M,1982-04,342.4,
0,2,46,10,M,P1M,1982-05,342.1,
0,2,46,10,M,P1M,1982-06,328.7,
0,2,46,10,M,P1M,1982-07,338.5,
0,2,46,10,M,P1M,1982-08,331.5,
0,2,46,10,M,P1M,1982-09,341.9,
0,2,46,10,M,P1M,1982-10,358.4,
0,2,46,10,M,P1M,1982-11,374.7,
0,2,46,10,M,P1M,1982-12,433.1,
0,2,46,10,M,P1M,1983-01,368.6,
0,2,46,10,M,P1M,1983-02,348.1,
0,2,46,10,M,P1M,1983-03,365.8,
0,2,46,10,M,P1M,1983-04,351.1,
0,2,46,10,M,P1M,1983-05,360.5,
0,2,46,10,M,P1M,1983-06,347.1,
0,2,46,10,M,P1M,1983-07,364.5,
0,2,46,10,M,P1M,1983-08,376,
0,2,46,10,M,P1M,1983-09,377.6,
0,2,46,10,M,P1M,1983-10,374.1,
0,2,46,10,M,P1M,1983-11,390.6,
0,2,46,10,M,P1M,1983-12,459,
0,2,46,10,M,P1M,1984-01,388.8,
0,2,46,10,M,P1M,1984-02,377.1,
0,2,46,10,M,P1M,1984-03,397.8,
0,2,46,10,M,P1M,1984-04,383.3,
0,2,46,10,M,P1M,1984-05,414,
0,2,46,10,M,P1M,1984-06,381.5,
0,2,46,10,M,P1M,1984-07,393,
0,2,46,10,M,P1M,1984-08,409,
0,2,46,10,M,P1M,1984-09,394.7,
0,2,46,10,M,P1M,1984-10,424.5,
0,2,46,10,M,P1M,1984-11,436.5,
0,2,46,10,M,P1M,1984-12,488.1,
0,2,46,10,M,P1M,1985-01,425.6,
0,2,46,10,M,P1M,1985-02,391.8,
0,2,46,10,M,P1M,1985-03,416.1,
0,2,46,10,M,P1M,1985-04,419.8,
0,2,46,10,M,P1M,1985-05,446.2,
0,2,46,10,M,P1M,1985-06,406.8,
0,2,46,10,M,P1M,1985-07,448.5,
0,2,46,10,M,P1M,1985-08,466,
0,2,46,10,M,P1M,1985-09,455.2,
0,2,46,10,M,P1M,1985-10,493.6,
0,2,46,10,M,P1M,1985-11,505.6,
0,2,46,10,M,P1M,1985-12,563.9,
0,2,46,10,M,P1M,1986-01,504.3,
0,2,46,10,M,P1M,1986-02,452.9,
0,2,46,10,M,P1M,1986-03,480.3,
0,2,46,10,M,P1M,1986-04,497.2,
0,2,46,10,M,P1M,1986-05,530.8,
0,2,46,10,M,P1M,1986-06,484.8,
0,2,46,10,M,P1M,1986-07,526.3,
0,2,46,10,M,P1M,1986-08,538.4,
0,2,46,10,M,P1M,1986-09,537.4,
0,2,46,10,M,P1M,1986-10,570.4,
0,2,46,10,M,P1M,1986-11,563.8,
0,2,46,10,M,P1M,1986-12,663.2,
0,2,46,10,M,P1M,1987-01,571.6,
0,2,46,10,M,P1M,1987-02,525.1,
0,2,46,10,M,P1M,1987-03,543.6,
0,2,46,10,M,P1M,1987-04,558.1,
0,2,46,10,M,P1M,1987-05,565.1,
0,2,46,10,M,P1M,1987-06,542.3,
0,2,46,10,M,P1M,1987-07,598.6,
0,2,46,10,M,P1M,1987-08,583.7,
0,2,46,10,M,P1M,1987-09,592.7,
0,2,46,10,M,P1M,1987-10,623.3,
0,2,46,10,M,P1M,1987-11,621.9,
0,2,46,10,M,P1M,1987-12,739.8,
0,2,46,10,M,P1M,1988-01,605,
0,2,46,10,M,P1M,1988-02,586.1,
0,2,46,10,M,P1M,1988-03,625.3,
0,2,46,10,M,P1M,1988-04,611.9,
0,2,46,10,M,P1M,1988-05,630.5,
0,2,46,10,M,P1M,1988-06,635.5,
0,2,46,10,M,P1M,1988-07,658.7,
0,2,46,10,M,P1M,1988-08,656.4,
0,2,46,10,M,P1M,1988-09,660,
0,2,46,10,M,P1M,1988-10,670.2,
0,2,46,10,M,P1M,1988-11,670.8,
0,2,46,10,M,P1M,1988-12,773.9,
0,2,46,10,M,P1M,1989-01,732.8,
0,2,46,10,M,P1M,1989-02,660.7,
0,2,46,10,M,P1M,1989-03,713.2,
0,2,46,10,M,P1M,1989-04,693.9,
0,2,46,10,M,P1M,1989-05,710,
0,2,46,10,M,P1M,1989-06,721.7,
0,2,46,10,M,P1M,1989-07,741.3,
0,2,46,10,M,P1M,1989-08,745.5,
0,2,46,10,M,P1M,1989-09,766.9,
0,2,46,10,M,P1M,1989-10,793.7,
0,2,46,10,M,P1M,1989-11,807.5,
0,2,46,10,M,P1M,1989-12,942.7,
0,2,46,10,M,P1M,1990-01,857.5,
0,2,46,10,M,P1M,1990-02,764.4,
0,2,46,10,M,P1M,1990-03,840.3,
0,2,46,10,M,P1M,1990-04,804.6,
0,2,46,10,M,P1M,1990-05,808.9,
0,2,46,10,M,P1M,1990-06,799,
0,2,46,10,M,P1M,1990-07,815,
0,2,46,10,M,P1M,1990-08,828,
0,2,46,10,M,P1M,1990-09,812.4,
0,2,46,10,M,P1M,1990-10,833,
0,2,46,10,M,P1M,1990-11,851.5,
0,2,46,10,M,P1M,1990-12,945.7,
0,2,46,10,M,P1M,1991-01,861.7,
0,2,46,10,M,P1M,1991-02,771.1,
0,2,46,10,M,P1M,1991-03,813.3,
0,2,46,10,M,P1M,1991-04,797.4,
0,2,46,10,M,P1M,1991-05,820.6,
0,2,46,10,M,P1M,1991-06,801.3,
0,2,46,10,M,P1M,1991-07,829.4,
0,2,46,10,M,P1M,1991-08,853.5,
0,2,46,10,M,P1M,1991-09,882,
0,2,46,10,M,P1M,1991-10,938.9,
0,2,46,10,M,P1M,1991-11,953.8,
0,2,46,10,M,P1M,1991-12,1048.3,
0,2,46,10,M,P1M,1992-01,938.3,
0,2,46,10,M,P1M,1992-02,861.5,
0,2,46,10,M,P1M,1992-03,936.1,
0,2,46,10,M,P1M,1992-04,932,
0,2,46,10,M,P1M,1992-05,929.4,
0,2,46,10,M,P1M,1992-06,868.5,
0,2,46,10,M,P1M,1992-07,891.3,
0,2,46,10,M,P1M,1992-08,875.5,
0,2,46,10,M,P1M,1992-09,914.1,
0,2,46,10,M,P1M,1992-10,935.7,
0,2,46,10,M,P1M,1992-11,931.8,
0,2,46,10,M,P1M,1992-12,1045.8,
0,2,46,10,M,P1M,1993-01,917.8,
0,2,46,10,M,P1M,1993-02,838.1,
0,2,46,10,M,P1M,1993-03,869.8,
0,2,46,10,M,P1M,1993-04,862.1,
0,2,46,10,M,P1M,1993-05,852.1,
0,2,46,10,M,P1M,1993-06,827.6,
0,2,46,10,M,P1M,1993-07,882.3,
0,2,46,10,M,P1M,1993-08,866.9,
0,2,46,10,M,P1M,1993-09,904.9,
0,2,46,10,M,P1M,1993-10,931.2,
0,2,46,10,M,P1M,1993-11,963,
0,2,46,10,M,P1M,1993-12,1099.5,
0,2,46,10,M,P1M,1994-01,984.5,
0,2,46,10,M,P1M,1994-02,901.6,
0,2,46,10,M,P1M,1994-03,1015.2,
0,2,46,10,M,P1M,1994-04,939.1,
0,2,46,10,M,P1M,1994-05,941.4,
0,2,46,10,M,P1M,1994-06,934.8,
0,2,46,10,M,P1M,1994-07,1013.3,
0,2,46,10,M,P1M,1994-08,1017.5,
0,2,46,10,M,P1M,1994-09,1040.7,
0,2,46,10,M,P1M,1994-10,1061.8,
0,2,46,10,M,P1M,1994-11,1070.2,
0,2,46,10,M,P1M,1994-12,1188.3,
0,2,46,10,M,P1M,1995-01,1076.3,
0,2,46,10,M,P1M,1995-02,981.6,
0,2,46,10,M,P1M,1995-03,1098.9,
0,2,46,10,M,P1M,1995-04,1067.8,
0,2,46,10,M,P1M,1995-05,1083.3,
0,2,46,10,M,P1M,1995-06,1045,
0,2,46,10,M,P1M,1995-07,1094.4,
0,2,46,10,M,P1M,1995-08,1109.7,
0,2,46,10,M,P1M,1995-09,1126.1,
0,2,46,10,M,P1M,1995-10,1166.5,
0,2,46,10,M,P1M,1995-11,1194.3,
0,2,46,10,M,P1M,1995-12,1314.7,
0,2,46,10,M,P1M,1996-01,1213.1,
0,2,46,10,M,P1M,1996-02,1128,
0,2,46,10,M,P1M,1996-03,1180,
0,2,46,10,M,P1M,1996-04,1169.3,
0,2,46,10,M,P1M,1996-05,1145.7,
0,2,46,10,M,P1M,1996-06,1109,
0,2,46,10,M,P1M,1996-07,1138.1,
0,2,46,10,M,P1M,1996-08,1145.7,
0,2,46,10,M,P1M,1996-09,1104.9,
0,2,46,10,M,P1M,1996-10,1142.2,
0,2,46,10,M,P1M,1996-11,1129.4,
0,2,46,10,M,P1M,1996-12,1230.8,
0,2,46,10,M,P1M,1997-01,1180.1,
0,2,46,10,M,P1M,1997-02,1059.5,
0,2,46,10,M,P1M,1997-03,1148,
0,2,46,10,M,P1M,1997-04,1141.3,
0,2,46,10,M,P1M,1997-05,1170.3,
0,2,46,10,M,P1M,1997-06,1113.5,
0,2,46,10,M,P1M,1997-07,1164.6,
0,2,46,10,M,P1M,1997-08,1173.3,
0,2,46,10,M,P1M,1997-09,1154.1,
0,2,46,10,M,P1M,1997-10,1204.8,
0,2,46,10,M,P1M,1997-11,1183.7,
0,2,46,10,M,P1M,1997-12,1306.7,
0,2,46,10,M,P1M,1998-01,1185.9,
0,2,46,10,M,P1M,1998-02,1050,
0,2,46,10,M,P1M,1998-03,1141.1,
0,2,46,10,M,P1M,1998-04,1106.7,
0,2,46,10,M,P1M,1998-05,1144.2,
0,2,46,10,M,P1M,1998-06,1088.2,
0,2,46,10,M,P1M,1998-07,1162.2,
0,2,46,10,M,P1M,1998-08,1144.8,
0,2,46,10,M,P1M,1998-09,1149.5,
0,2,46,10,M,P1M,1998-10,1258.6,
0,2,46,10,M,P1M,1998-11,1200.8,
0,2,46,10,M,P1M,1998-12,1310.2,
0,2,46,10,M,P1M,1999-01,1244,
0,2,46,10,M,P1M,1999-02,1124.4,
0,2,46,10,M,P1M,1999-03,1245.4,
0,2,46,10,M,P1M,1999-04,1236,
0,2,46,10,M,P1M,1999-05,1271.4,
0,2,46,10,M,P1M,1999-06,1208,
0,2,46,10,M,P1M,1999-07,1219.2,
0,2,46,10,M,P1M,1999-08,1233.6,
0,2,46,10,M,P1M,1999-09,1261.3,
0,2,46,10,M,P1M,1999-10,1314.4,
0,2,46,10,M,P1M,1999-11,1318.3,
0,2,46,10,M,P1M,1999-12,1455.3,
0,2,46,10,M,P1M,2000-01,1297.4,
0,2,46,10,M,P1M,2000-02,1206.7,
0,2,46,10,M,P1M,2000-03,1324.6,
0,2,46,10,M,P1M,2000-04,1252.5,
0,2,46,10,M,P1M,2000-05,1282.1,
0,2,46,10,M,P1M,2000-06,1274.7,
0,2,46,10,M,P1M,2000-07,1317.9,
0,2,46,10,M,P1M,2000-08,1328.8,
0,2,46,10,M,P1M,2000-09,1432.4,
0,2,46,10,M,P1M,2000-10,1460.8,
0,2,46,10,M,P1M,2000-11,1416.3,
0,2,46,10,M,P1M,2000-12,1538.6,
0,2,46,10,M,P1M,2001-01,1470.8,
0,2,46,10,M,P1M,2001-02,1338,
0,2,46,10,M,P1M,2001-03,1521.2,
0,2,46,10,M,P1M,2001-04,1441.3,
0,2,46,10,M,P1M,2001-05,1446.1,
0,2,46,10,M,P1M,2001-06,1397.6,
0,2,46,10,M,P1M,2001-07,1477.4,
0,2,46,10,M,P1M,2001-08,1504.6,
0,2,46,10,M,P1M,2001-09,1437.2,
0,2,46,10,M,P1M,2001-10,1488.5,
0,2,46,10,M,P1M,2001-11,1482.9,
0,2,46,10,M,P1M,2001-12,1611.4,
0,2,46,10,M,P1M,2002-01,1482.1,
0,2,46,10,M,P1M,2002-02,1329.8,
0,2,46,10,M,P1M,2002-03,1478.9,
0,2,46,10,M,P1M,2002-04,1460.4,
0,2,46,10,M,P1M,2002-05,1481.9,
0,2,46,10,M,P1M,2002-06,1424.9,
0,2,46,10,M,P1M,2002-07,1527.3,
0,2,46,10,M,P1M,2002-08,1551.6,
0,2,46,10,M,P1M,2002-09,1495.1,
0,2,46,10,M,P1M,2002-10,1556.6,
0,2,46,10,M,P1M,2002-11,1571.9,
0,2,46,10,M,P1M,2002-12,1734,
0,2,46,10,M,P1M,2003-01,1620.4,
0,2,46,10,M,P1M,2003-02,1421.8,
0,2,46,10,M,P1M,2003-03,1574.2,
0,2,46,10,M,P1M,2003-04,1589.1,
0,2,46,10,M,P1M,2003-05,1657.4,
0,2,46,10,M,P1M,2003-06,1554.2,
0,2,46,10,M,P1M,2003-07,1699.4,
0,2,46,10,M,P1M,2003-08,1737.8,
0,2,46,10,M,P1M,2003-09,1709.4,
0,2,46,10,M,P1M,2003-10,1878.4,
0,2,46,10,M,P1M,2003-11,1838.4,
0,2,46,10,M,P1M,2003-12,2048.3,
0,2,46,10,M,P1M,2004-01,1895.2,
0,2,46,10,M,P1M,2004-02,1765.8,
0,2,46,10,M,P1M,2004-03,1872.8,
0,2,46,10,M,P1M,2004-04,1873.7,
0,2,46,10,M,P1M,2004-05,1846.2,
0,2,46,10,M,P1M,2004-06,1758.5,
0,2,46,10,M,P1M,2004-07,1878.2,
0,2,46,10,M,P1M,2004-08,1850.1,
0,2,46,10,M,P1M,2004-09,1921.5,
0,2,46,10,M,P1M,2004-10,1914.5,
0,2,46,10,M,P1M,2004-11,1839.9,
0,2,46,10,M,P1M,2004-12,2041.9,
0,2,46,10,M,P1M,2005-01,1798.7,
0,2,46,10,M,P1M,2005-02,1661.2,
0,2,46,10,M,P1M,2005-03,1780.3,
0,2,46,10,M,P1M,2005-04,1809,
0,2,46,10,M,P1M,2005-05,1788.9,
0,2,46,10,M,P1M,2005-06,1768.9,
0,2,46,10,M,P1M,2005-07,1869,
0,2,46,10,M,P1M,2005-08,1813.4,
0,2,46,10,M,P1M,2005-09,1845.8,
0,2,46,10,M,P1M,2005-10,1978.1,
0,2,46,10,M,P1M,2005-11,1965,
0,2,46,10,M,P1M,2005-12,2152.8,
0,2,46,10,M,P1M,2006-01,1913.8,
0,2,46,10,M,P1M,2006-02,1750.1,
0,2,46,10,M,P1M,2006-03,1983.8,
0,2,46,10,M,P1M,2006-04,1966.5,
0,2,46,10,M,P1M,2006-05,2005.1,
0,2,46,10,M,P1M,2006-06,1943.6,
0,2,46,10,M,P1M,2006-07,2019.2,
0,2,46,10,M,P1M,2006-08,2043.2,
0,2,46,10,M,P1M,2006-09,2038.7,
0,2,46,10,M,P1M,2006-10,2113.3,
0,2,46,10,M,P1M,2006-11,2109.4,
0,2,46,10,M,P1M,2006-12,2297.3,
0,2,46,10,M,P1M,2007-01,2097.1,
0,2,46,10,M,P1M,2007-02,1939,
0,2,46,10,M,P1M,2007-03,2191.9,
0,2,46,10,M,P1M,2007-04,2134,
0,2,46,10,M,P1M,2007-05,2145.5,
0,2,46,10,M,P1M,2007-06,2133.8,
0,2,46,10,M,P1M,2007-07,2178.4,
0,2,46,10,M,P1M,2007-08,2257.9,
0,2,46,10,M,P1M,2007-09,2179.5,
0,2,46,10,M,P1M,2007-10,2257.3,
0,2,46,10,M,P1M,2007-11,2284.6,
0,2,46,10,M,P1M,2007-12,2461.1,
0,2,46,10,M,P1M,2008-01,2163.5,
0,2,46,10,M,P1M,2008-02,2086.7,
0,2,46,10,M,P1M,2008-03,2159.4,
0,2,46,10,M,P1M,2008-04,2148.2,
0,2,46,10,M,P1M,2008-05,2176.7,
0,2,46,10,M,P1M,2008-06,2089.9,
0,2,46,10,M,P1M,2008-07,2172.6,
0,2,46,10,M,P1M,2008-08,2204,
0,2,46,10,M,P1M,2008-09,2124.2,
0,2,46,10,M,P1M,2008-10,2302.4,
0,2,46,10,M,P1M,2008-11,2242.8,
0,2,46,10,M,P1M,2008-12,2479.4,
0,2,46,10,M,P1M,2009-01,2318.3,
0,2,46,10,M,P1M,2009-02,2069.5,
0,2,46,10,M,P1M,2009-03,2303.2,
0,2,46,10,M,P1M,2009-04,2326.9,
0,2,46,10,M,P1M,2009-05,2401.7,
0,2,46,10,M,P1M,2009-06,2263,
0,2,46,10,M,P1M,2009-07,2415.1,
0,2,46,10,M,P1M,2009-08,2446.1,
0,2,46,10,M,P1M,2009-09,2430.7,
0,2,46,10,M,P1M,2009-10,2602,
0,2,46,10,M,P1M,2009-11,2569.9,
0,2,46,10,M,P1M,2009-12,2897.1,
0,2,46,10,M,P1M,2010-01,2521.3,
0,2,46,10,M,P1M,2010-02,2323.9,
0,2,46,10,M,P1M,2010-03,2607.5,
0,2,46,10,M,P1M,2010-04,2535.8,
0,2,46,10,M,P1M,2010-05,2571.4,
0,2,46,10,M,P1M,2010-06,2504.9,
0,2,46,10,M,P1M,2010-07,2781.3,
0,2,46,10,M,P1M,2010-08,2800,
0,2,46,10,M,P1M,2010-09,2742.8,
0,2,46,10,M,P1M,2010-10,2730.2,
0,2,46,10,M,P1M,2010-11,2684.4,
0,2,46,10,M,P1M,2010-12,3021.1,
0,2,46,10,M,P1M,2011-01,2598.2,
0,2,46,10,M,P1M,2011-02,2391.3,
0,2,46,10,M,P1M,2011-03,2648.9,
0,2,46,10,M,P1M,2011-04,2598.9,
0,2,46,10,M,P1M,2011-05,2604.1,
0,2,46,10,M,P1M,2011-06,2519.5,
0,2,46,10,M,P1M,2011-07,2701.9,
0,2,46,10,M,P1M,2011-08,2739.6,
0,2,46,10,M,P1M,2011-09,2744.3,
0,2,46,10,M,P1M,2011-10,2814.4,
0,2,46,10,M,P1M,2011-11,2784.2,
0,2,46,10,M,P1M,2011-12,3046.6,
0,2,46,10,M,P1M,2012-01,2729.5,
0,2,46,10,M,P1M,2012-02,2556,
0,2,46,10,M,P1M,2012-03,2839.3,
0,2,46,10,M,P1M,2012-04,2737.4,
0,2,46,10,M,P1M,2012-05,2836.7,
0,2,46,10,M,P1M,2012-06,2784.8,
0,2,46,10,M,P1M,2012-07,2932.2,
0,2,46,10,M,P1M,2012-08,2962.7,
0,2,46,10,M,P1M,2012-09,2885.9,
0,2,46,10,M,P1M,2012-10,2966.7,
0,2,46,10,M,P1M,2012-11,2973.1,
0,2,46,10,M,P1M,2012-12,3177.5,
0,2,46,10,M,P1M,2013-01,2849.6,
0,2,46,10,M,P1M,2013-02,2607.7,
0,2,46,10,M,P1M,2013-03,2924,
0,2,46,10,M,P1M,2013-04,2853.5,
0,2,46,10,M,P1M,2013-05,2901.5,
0,2,46,10,M,P1M,2013-06,2813,
0,2,46,10,M,P1M,2013-07,2968.4,
0,2,46,10,M,P1M,2013-08,3065.1,
0,2,46,10,M,P1M,2013-09,2988.7,
0,2,46,10,M,P1M,2013-10,3175.4,
0,2,46,10,M,P1M,2013-11,3210.8,
0,2,46,10,M,P1M,2013-12,3536.8,
0,2,46,10,M,P1M,2014-01,3209.1,
0,2,46,10,M,P1M,2014-02,2879.9,
0,2,46,10,M,P1M,2014-03,3232,
0,2,46,10,M,P1M,2014-04,3182.1,
0,2,46,10,M,P1M,2014-05,3228.3,
0,2,46,10,M,P1M,2014-06,3067.5,
0,2,46,10,M,P1M,2014-07,3315.8,
0,2,46,10,M,P1M,2014-08,3350.7,
0,2,46,10,M,P1M,2014-09,3360.4,
0,2,46,10,M,P1M,2014-10,3401.6,
0,2,46,10,M,P1M,2014-11,3374.9,
0,2,46,10,M,P1M,2014-12,3692.7,
0,2,46,10,M,P1M,2015-01,3391.3,
0,2,46,10,M,P1M,2015-02,3027.5,
0,2,46,10,M,P1M,2015-03,3361.9,
0,2,46,10,M,P1M,2015-04,3266.5,
0,2,46,10,M,P1M,2015-05,3314,
0,2,46,10,M,P1M,2015-06,3257.5,
0,2,46,10,M,P1M,2015-07,3445.3,
0,2,46,10,M,P1M,2015-08,3421.1,
0,2,46,10,M,P1M,2015-09,3444.4,
0,2,46,10,M,P1M,2015-10,3525.8,
0,2,46,10,M,P1M,2015-11,3491.3,
0,2,46,10,M,P1M,2015-12,3819.9,
0,2,46,10,M,P1M,2016-01,3431.8,
0,2,46,10,M,P1M,2016-02,3186.9,
0,2,46,10,M,P1M,2016-03,3435.2,
0,2,46,10,M,P1M,2016-04,3451.7,
0,2,46,10,M,P1M,2016-05,3431,
0,2,46,10,M,P1M,2016-06,3313.9,
0,2,46,10,M,P1M,2016-07,3573,
0,2,46,10,M,P1M,2016-08,3647.5,
0,2,46,10,M,P1M,2016-09,3696.3,
0,2,46,10,M,P1M,2016-10,3716.6,
0,2,46,10,M,P1M,2016-11,3678.5,
0,2,46,10,M,P1M,2016-12,4047.3,
0,2,46,10,M,P1M,2017-01,3621.4,
0,2,46,10,M,P1M,2017-02,3260.6,
0,2,46,10,M,P1M,2017-03,3619,
0,2,46,10,M,P1M,2017-04,3567,
0,2,46,10,M,P1M,2017-05,3598.6,
0,2,46,10,M,P1M,2017-06,3544.2,
0,2,46,10,M,P1M,2017-07,3698.1,
0,2,46,10,M,P1M,2017-08,3711.2,
0,2,46,10,M,P1M,2017-09,3729.7,
0,2,46,10,M,P1M,2017-10,3871.1,
0,2,46,10,M,P1M,2017-11,3828.1,
0,2,46,10,M,P1M,2017-12,4174.9,
0,2,46,10,M,P1M,2018-01,3698.8,
0,2,46,10,M,P1M,2018-02,3377.8,
0,2,46,10,M,P1M,2018-03,3749.1,
0,2,46,10,M,P1M,2018-04,3679.3,
0,2,46,10,M,P1M,2018-05,3666.6,
0,2,46,10,M,P1M,2018-06,3601.3,
0,2,46,10,M,P1M,2018-07,3844,
0,2,46,10,M,P1M,2018-08,3908.3,
0,2,46,20,M,P1M,1982-04,349.9,
0,2,46,20,M,P1M,1982-05,346.3,
0,2,46,20,M,P1M,1982-06,350.9,
0,2,46,20,M,P1M,1982-07,341.7,
0,2,46,20,M,P1M,1982-08,342.5,
0,2,46,20,M,P1M,1982-09,346.4,
0,2,46,20,M,P1M,1982-10,354.1,
0,2,46,20,M,P1M,1982-11,360.2,
0,2,46,20,M,P1M,1982-12,361.6,
0,2,46,20,M,P1M,1983-01,369.6,
0,2,46,20,M,P1M,1983-02,378,
0,2,46,20,M,P1M,1983-03,366.1,
0,2,46,20,M,P1M,1983-04,364.7,
0,2,46,20,M,P1M,1983-05,366.7,
0,2,46,20,M,P1M,1983-06,369.6,
0,2,46,20,M,P1M,1983-07,375.9,
0,2,46,20,M,P1M,1983-08,379,
0,2,46,20,M,P1M,1983-09,380.2,
0,2,46,20,M,P1M,1983-10,372.3,
0,2,46,20,M,P1M,1983-11,374.5,
0,2,46,20,M,P1M,1983-12,383.3,
0,2,46,20,M,P1M,1984-01,391.3,
0,2,46,20,M,P1M,1984-02,393.1,
0,2,46,20,M,P1M,1984-03,401.7,
0,2,46,20,M,P1M,1984-04,403.7,
0,2,46,20,M,P1M,1984-05,411.6,
0,2,46,20,M,P1M,1984-06,404.9,
0,2,46,20,M,P1M,1984-07,408.8,
0,2,46,20,M,P1M,1984-08,406.3,
0,2,46,20,M,P1M,1984-09,408.8,
0,2,46,20,M,P1M,1984-10,414.1,
0,2,46,20,M,P1M,1984-11,416.2,
0,2,46,20,M,P1M,1984-12,419.1,
0,2,46,20,M,P1M,1985-01,419.2,
0,2,46,20,M,P1M,1985-02,425.8,
0,2,46,20,M,P1M,1985-03,427.7,
0,2,46,20,M,P1M,1985-04,436.2,
0,2,46,20,M,P1M,1985-05,440.4,
0,2,46,20,M,P1M,1985-06,442.4,
0,2,46,20,M,P1M,1985-07,455,
0,2,46,20,M,P1M,1985-08,464,
0,2,46,20,M,P1M,1985-09,470.6,
0,2,46,20,M,P1M,1985-10,481.2,
0,2,46,20,M,P1M,1985-11,484.4,
0,2,46,20,M,P1M,1985-12,485.9,
0,2,46,20,M,P1M,1986-01,493.6,
0,2,46,20,M,P1M,1986-02,492.8,
0,2,46,20,M,P1M,1986-03,500.7,
0,2,46,20,M,P1M,1986-04,511.5,
0,2,46,20,M,P1M,1986-05,528.6,
0,2,46,20,M,P1M,1986-06,524.4,
0,2,46,20,M,P1M,1986-07,531.1,
0,2,46,20,M,P1M,1986-08,548,
0,2,46,20,M,P1M,1986-09,546.3,
0,2,46,20,M,P1M,1986-10,550.9,
0,2,46,20,M,P1M,1986-11,555.1,
0,2,46,20,M,P1M,1986-12,559.2,
0,2,46,20,M,P1M,1987-01,563.5,
0,2,46,20,M,P1M,1987-02,570.9,
